Case_ID,hsa-mir-1248,hsa-mir-508,hsa-mir-222,hsa-mir-548e,hsa-mir-2110,hsa-mir-450b,hsa-mir-520a,hsa-mir-548k,hsa-mir-522,hsa-mir-381,hsa-mir-411,hsa-mir-1914,hsa-mir-421,hsa-mir-449a,hsa-mir-129-2,hsa-mir-206,hsa-mir-4787,hsa-mir-579,hsa-mir-577,hsa-mir-632,hsa-mir-655,hsa-mir-3622a,hsa-mir-937,hsa-mir-607,hsa-mir-942,hsa-mir-3176,hsa-mir-4423,hsa-mir-1258,hsa-mir-190b,hsa-mir-4443,hsa-mir-1262,hsa-mir-4726,hsa-mir-548o,hsa-mir-449b,hsa-mir-1255a,hsa-mir-5193,hsa-mir-4286,hsa-mir-30d,hsa-mir-3615,hsa-mir-3064,hsa-mir-217,hsa-mir-3944,hsa-mir-374c,hsa-mir-585,hsa-mir-543,hsa-mir-377,hsa-mir-376b,hsa-mir-23a,hsa-mir-452,hsa-mir-4461,hsa-mir-4676,hsa-mir-27a,hsa-mir-4484,hsa-mir-4707,hsa-mir-3140,hsa-mir-3609,hsa-mir-765,hsa-mir-5690,hsa-mir-5187,hsa-mir-191,hsa-mir-4424,hsa-let-7g,hsa-mir-1305,hsa-mir-20b,hsa-mir-4449,hsa-mir-1269b,hsa-mir-346,hsa-mir-3173,hsa-mir-188,hsa-mir-548q,hsa-mir-499a,hsa-mir-449c,hsa-mir-5001,hsa-mir-372,hsa-mir-4745,hsa-mir-1179,hsa-mir-24-2,hsa-mir-184,hsa-mir-1304,hsa-mir-1291,hsa-mir-2355,hsa-mir-2114,hsa-mir-1185-2,hsa-mir-597,hsa-mir-3188,hsa-mir-3136,hsa-mir-383,hsa-mir-412,hsa-mir-137,hsa-mir-221,hsa-mir-5680,hsa-mir-378a,hsa-mir-363,hsa-mir-30b,hsa-mir-570,hsa-mir-5010,hsa-mir-3117,hsa-mir-212,hsa-mir-24-1,hsa-mir-376c
TCGA-D8-A1JN,0.0499855424912551,0.2926236120145463,0.1047129583151649,0.1139413711346928,0.1271288490800866,0.218048890671881,0.105798998280326,0.19195595902542176,0.14623243283919252,0.371770971877967,0.0619066061120454,0.25381268099282683,0.1903739675985459,0.10685573675994325,0.18212966646307194,0.050138181464582605,0.20013631996403547,0.1613643817613161,0.0851300795374569,0.21138035625223486,0.0850005031019311,0.16042546081084624,0.2078709782467318,0.40260105655279466,0.1738726187139377,0.16262517812186972,0.2819186260556006,0.18326689773843569,0.7242456972062312,0.23650205754829212,0.3356081879715743,0.28041227644370026,0.37192359579609857,0.10641197235855746,0.16896364389649832,0.2631248487120203,0.2313597547898508,0.3570497534006716,0.25900342816589467,0.3016830049319877,0.0571605315831022,0.28269443447614484,0.3050059675050773,0.2529917985407183,0.1584967467261597,0.0756450618827413,0.1821713477557514,0.2132287876293008,0.0623572816712857,0.17669420807468325,0.3398406556740451,0.0677708536163617,0.49526767634066715,0.2892952744899227,0.27619069504492344,0.1330774537830248,0.3212297831958138,0.22439020377135802,0.21565432726889036,0.5721750343648977,0.2605810682415728,0.3797522603554861,0.20518309572637616,0.5453385693210739,0.1585288875779489,0.1998756788922921,0.2268633398836347,0.28766533299379654,0.066933516286966,0.43110425931840846,0.1020815698568327,0.0816889757229776,0.1195633798782026,0.26091351928436246,0.2154344682039919,0.0804644572195388,0.0067691354980268,0.7564865868742362,0.0679413545110743,0.1665823289791591,0.38317581645735693,0.1231914103738281,0.42387623889661513,0.2264425500269332,0.24769423548895145,0.1002569467533806,0.09166445030490608,0.1420793224243666,0.12371997219957825,0.28398078938954247,0.1053526106046874,0.4058132832857415,0.4186655848783724,0.3680341171218128,0.27159929178357073,0.25388629976341565,0.14824696938537352,0.25360458145615483,0.17180838984479346,0.1246384434388072
TCGA-A1-A0SK,0.2338356287847363,0.243775132678031,0.0616658034703552,0.4156208876595087,0.3618501766079276,0.5438920819628255,0.11703113277295142,0.1747829650741345,0.16645175336925944,0.0949148199565365,0.1386002189234417,0.3513221570421854,0.6264624917545317,0.0864626595141225,0.6947996761864459,0.0585728807029624,0.2791420882042585,0.12666059079784,0.6241925111457172,0.4357915468393164,0.228907037114238,0.24403254836645177,0.5237783048962594,0.28871191095082993,0.3906773825490662,0.3288751801507109,0.29070831603803204,0.2089913068308004,0.3343531807843321,0.3376737619161112,0.3222922704470043,0.1090289107674063,0.2758552857612801,0.12081029075849303,0.1226083997881615,0.2705346713112894,0.34885018903602005,0.513107426609898,0.3453867581777505,0.25544547847928806,0.1861274742956862,0.2282898070752177,0.5963921252941414,0.23216931384502223,0.2066815246307186,0.2611347463716174,0.19290303361545558,0.3783196301659597,0.3914040222854581,0.1729649151711706,0.450391246925968,0.2579648802482239,0.45078063848999234,0.37493622103611296,0.31591369673521136,0.12045658788442877,0.3836521605741968,0.2520577845985675,0.2239965602716898,0.3773276824579694,0.40799116318400697,0.3451667808112411,0.28864987518511936,0.5736869882836877,0.068850817904473,0.21944694424128972,0.20047456735739,0.30534214676206894,0.3131193558712356,0.41889369495460266,0.2285463348547656,0.0811909410308189,0.389974466314041,0.22739046134351973,0.2817409345757521,0.180148647884188,0.5971875734536551,0.1808734258932381,0.1521111752136225,0.2282007305680194,0.7436488858445007,0.3336243189739497,0.37227672075757445,0.2896738763542433,0.3289503855195292,0.2312761867052553,0.14861449863200238,0.27405770670126633,0.2217281128285791,0.1370724690948157,0.3168025815144223,0.4330351181183338,0.6081594238555134,0.5226038117751409,0.3299951873906774,0.2910172836642143,0.18442345885125502,0.3896280902985044,0.6105758812121298,0.0888843678521187
TCGA-LL-A5YM,0.2424753878048017,0.2043462595757921,0.2433292278970393,0.045564274505515,0.1553390269655986,0.3281412908801328,0.0341647907775291,0.0546375009230425,0.0174379962754872,0.5466117506687399,0.3534578925740896,0.18785243087004275,0.3367570271344863,0.1526397349327133,0.0302341669412838,0.10994253257342296,0.0371214499512459,0.1384948826246307,0.07267037238365477,0.1067323823758824,0.3912373960942173,0.085824508800994,0.1139136068137155,0.0742722963334791,0.2970172574817951,0.1504537479813098,0.21290087176149972,0.0801411940032012,0.52228070492679,0.1036489479912952,0.2321152755807797,0.2065789357923905,0.3016293006549278,0.1944361687350619,0.14794676620966646,0.1059965498639925,0.24242421847210432,0.4693758748540781,0.5115443979755921,0.3753138107145202,0.3492377062889905,0.20732330544847163,0.2817664398056381,0.1128300880027823,0.1742459429566567,0.4169618055988687,0.4236611448100808,0.2857634057014839,0.5045071710622178,0.1080623999682282,0.2524777489637203,0.4146345507970919,0.23280041850364566,0.3297127048219079,0.157160075916501,0.0910923762955171,0.2396923860750341,0.0858199199510459,0.0486899698265477,0.3863247275443822,0.0733611633539603,0.5125705129350493,0.1038065937270862,0.2554093307343451,0.0588594951282948,0.0357829712033794,0.18025966085801395,0.3080886395391519,0.1622330366579821,0.0971460759621771,0.1116364616882077,0.1305678766274605,0.6212046110981978,0.0242196775112276,0.3050132364844357,0.08350082209558593,0.3706881322355464,0.0765417327779876,0.027169223052087,0.2589062497757997,0.3225207207194884,0.17900097303009677,0.271983537721906,0.2573924207902914,0.064512777486106,0.1096410528453614,0.2238672423243211,0.4392225951559056,0.0243079231542083,0.4464545040120749,0.0421296954886566,0.444889409608399,0.2157482046597617,0.510455310055122,0.0989351017745785,0.142151217865872,0.0937425851370388,0.3557704938029197,0.3652706983524774,0.5307969995998578
TCGA-BH-A18I,0.0623985452835305,0.2400558368378543,0.3761476261676858,0.142236643878768,0.1552436946886748,0.5677348639770887,0.07655598859788523,0.22159819552400076,0.0818983526775496,0.51968780449657,0.441917568709007,0.2607962889815669,0.0969164232189744,0.635917484175253,0.1512958789268516,0.04433163429202363,0.15409129951264378,0.1872756100942494,0.08211685450809397,0.2150774286450487,0.5163000978452915,0.14420444724687084,0.2143297138132414,0.30268838508191825,0.2492420959476107,0.22419534964214705,0.2703098856073127,0.2878951135241287,0.508283910484283,0.1697383759311848,0.1529109447103899,0.1063948078116511,0.34920498530632493,0.5980338981101706,0.1765021185134312,0.22110620570847736,0.2862110456320257,0.534621460418365,0.0785225086057982,0.2885008606452577,0.290047008707324,0.2918369475080535,0.20595550751223857,0.4254880554737962,0.3307360768112864,0.3801041214954305,0.196251481843405,0.3286671840674811,0.2619384241564764,0.0964408773255828,0.3175426242030949,0.3169905953391982,0.2099169400134551,0.32393922373446477,0.4516220068856015,0.0720358422928025,0.28855782781034545,0.17888504539035682,0.2667130492395643,0.4790767087549652,0.32673284211472237,0.5370905890300679,0.1959272404716693,0.4631444795189418,0.0671874045797702,0.23196815677737262,0.3432857439374983,0.4550987129637569,0.3079343895357695,0.2935166796877531,0.24114574390654078,0.4386882198526141,0.2000107255094809,0.0756058487139111,0.23224991061779027,0.17795135476565196,0.4176448987719077,0.4266873972580707,0.14882708597903,0.3813252964614826,0.4633522314805451,0.23416331710177687,0.4230103114303036,0.29010381499485893,0.29431260355341365,0.1251539409234936,0.0537878415992175,0.5353685221310568,0.0991681588364409,0.4444616965243929,0.1315150204622631,0.3370558906262857,0.406737844064192,0.6022421872810889,0.1129332267560332,0.2734714917103175,0.1567507986049708,0.1778155154514519,0.4129812841199201,0.4220411571411512
TCGA-A2-A0CL,0.1818721700350219,0.4016178915126888,0.5895318602137661,0.2913921032214582,0.3176748269031746,0.4723573425819107,0.0841372957251915,0.23226217402411783,0.14356124408117385,0.6618201450135148,0.4636710124563236,0.4733437789373307,0.4677635463041151,0.0382316411362307,0.2389693192527495,0.11113879308540404,0.0976036744206018,0.104105690723364,0.2257665263753727,0.26239730649938586,0.2173791233780607,0.21571451447557777,0.2994499547091853,0.2726378698472915,0.5691320720266673,0.21321552941903124,0.22279428706032625,0.1075565819170838,0.1626898424037131,0.1429664857720347,0.2529291780414861,0.1599981916170793,0.9665996316654502,0.07752436894595437,0.1007750877208965,0.19617780066571608,0.2729624089241437,0.3395716351044944,0.1972352897666022,0.1384788952573229,0.3486565695584447,0.5595716955933305,0.2264939220363517,0.22833936654262638,0.1349558495048882,0.308893371111981,0.2291192104392556,0.3638981294232195,0.6411332511141253,0.0812297940307873,0.3776484579190745,0.4439675313339524,0.3156764083018132,0.1782251443492525,0.3870365801355135,0.0606740294628822,0.1801751872746438,0.1183743067577375,0.1280208604119945,0.3988762893526187,0.7491196641105474,0.6252843655253351,0.20280649600158265,0.2807900071725938,0.1010374796788825,0.21132124337823266,0.1647753510049517,0.23533395842118288,0.4893918105524382,0.30499533258290257,0.2313942456872601,0.06184607288624026,0.1257136505882874,0.3798315426275028,0.3218246954279937,0.18449733135527144,0.4949714724928238,0.0686909331717049,0.4067506336965937,0.2761184705922995,0.4674996384974903,0.1289220490494375,0.3226953836112139,0.29590191078309286,0.3084249125073738,0.105414105774211,0.11427550270545069,0.4794868139011355,0.1384994003718269,0.7493839367558934,0.2079728507909986,0.3998757075690817,0.3626190738657076,0.394249777369832,0.17262915699403497,0.3324208064424385,0.15704105349002245,0.5457265839304698,0.4988448167322095,0.4186326961798959
TCGA-A8-A09D,0.232835587501171,0.4360340866271372,0.4993467800262799,0.2965557844937641,0.5268889953672354,0.2745102180785437,0.2087703430564398,0.2487978726735584,0.14396120154079264,0.497334273072144,0.4154213694807002,0.47770921511022285,0.5771919401330524,0.10555323495816267,0.12895194090749282,0.12114572737083788,0.277712369663021,0.2962125989397021,0.1038618638399961,0.4001285940579862,0.40569339155435047,0.2873192433649618,0.1554799980318202,0.35370649075329297,0.2310491360654812,0.3271907371280226,0.3730090388028583,0.1714058375872239,0.4039407799142093,0.30724849438082935,0.3664559922406704,0.20702960342995005,0.4951115920278108,0.10450645737089301,0.30088084063575743,0.3434012520144163,0.39047784807678015,0.4255844024656929,0.5391107510756631,0.6134854768564815,0.4376241072569888,0.5338860069990027,0.264955858446094,0.6003478115292527,0.2150702449759283,0.2263048667889937,0.2680269587043532,0.7852516079281697,0.6528853060353746,0.26837299133419956,0.359006674132971,0.469470639456564,0.43691531144516005,0.5663667526950247,0.46281277095844736,0.9621560213115824,0.5126536322484834,0.2678838326664482,0.27102647450369277,0.9438674533751076,0.39657344421281787,0.6280564722402409,0.24556511172910456,0.3531837690412535,0.1879765792645295,0.23414481896154288,0.3481482702162376,0.3802711159620402,0.2002428196902131,0.47383145512977753,0.3090935429256051,0.10470637114995116,0.32594535933630786,0.13408651538750846,0.3420493819346696,0.240722894781199,0.5189203989339546,0.341129774236242,0.2032579364655186,1.0,0.5486987337907441,0.3080318934549319,0.4390962934007795,0.385030546035439,0.4826319104652425,0.3050139874704679,0.11006655985907247,0.5888100996175885,0.1283768643609248,0.6427094576727357,0.30028007835055165,0.8280965383574863,0.2898315167061153,0.4761422891486963,0.23333308978658732,0.34045829772363156,0.1839947156525447,0.3510319246285296,0.5281033618692224,0.6277015398019821
TCGA-E2-A1LL,0.2053307896966841,0.1143413874771844,0.6929288174607633,0.28698625552356694,0.368694584195171,0.7614504545421847,0.12472980589049562,0.24104270596612715,0.1447279775763119,0.7004127735306748,0.539409273371618,0.3796973883283126,0.4700501975790164,0.09730510678194548,0.2063401116908551,0.1990958509421387,0.3813217527033068,0.2550033255036393,0.2101937108905674,0.3606092985485521,0.442203384124293,0.3064682412716067,0.2703720418414634,0.762945473637974,0.4669886572970093,0.23083164742319912,0.31479872615120397,0.1475597552296428,0.183674246642303,0.3501915126264632,0.40686512924316853,0.20173385707328786,0.4521730300041017,0.11123901963703842,0.23005749936737985,0.2894238163468523,0.49129267065654425,0.2820541709152684,0.3272387132876276,0.339199313287515,0.4978670007725522,0.493298185540485,0.359394453261498,0.2657185248354366,0.4352551670291252,0.5942512757217767,0.4660856509569974,0.6437715445339682,0.4048902077559535,0.26768888230964927,0.8263664722861488,0.7364311208474785,0.41441885242562043,0.8818308459607902,0.3359713101749869,0.2370436092257895,0.4228317085228989,0.2899538120122814,0.2585830283413836,0.3952337452620744,0.43589052813387086,0.3276423686072023,1.0,0.2407859906232091,0.14032127694794239,0.5706526956337108,0.3470621817225888,0.3546554881341067,0.4915114183665395,0.46038123516866564,0.23886669956883677,0.07373984843267166,0.3079312834723006,0.15652572034183868,0.3240997222531581,0.1571239115203489,0.7147751141214032,0.3150867518680075,0.3534555183838998,0.23021045758773417,0.9858909723112744,0.28042755474540676,0.4032184419338947,0.32475628694566827,0.32171616054622304,0.3296294581672412,0.47084942458365114,0.5798935747036785,0.7142659590528554,0.7461151418267846,0.3032005030819077,0.3717262488826232,0.3271483456955941,0.4042444828480128,0.23491684848899344,0.33477073875852,0.2097766753656648,0.4739138790161599,0.7381019738022649,0.7138614310778776
TCGA-A2-A25B,0.4058103576942941,0.3089948039816054,0.475665980411737,0.3239745108224285,0.5964010029999273,0.3364538003123404,0.1169707498319149,0.4405426088163531,0.1783682247623396,0.4620459588115059,0.2592290390097231,0.596788502503706,0.5481759753072009,0.0705010943515638,0.2953458180652788,0.14174966626380336,0.29673997252219986,0.6089796622702359,0.2538105299646759,0.37854200210010797,0.3559329144061932,0.3350409560237261,0.8784754854362039,0.3873361212741462,0.4026967421860243,0.260289005274747,0.2417481818714789,0.1110885938095713,0.4926760186890969,0.2636374846324331,0.3326299024719433,0.3568921813545074,0.45310500235819456,0.2173732029089768,0.1858343967600473,0.4483497470782526,0.40869192446867864,0.4567441585987446,0.5923200783270579,0.5515006009487917,0.2249940388014991,0.3460129865293858,0.34910816136548584,0.28482003249384197,0.4025816905446235,0.1466688053203477,0.24717764278590493,0.5512566478437444,0.1824396040814589,0.2490985549642217,0.42647820828035526,0.3563364149655053,0.4250599302420474,0.3286562476566113,0.34640229406451845,0.19652037837058914,0.5525236069601641,0.2535929286618652,0.29973188264931994,0.8377894650282274,0.4597801743088127,0.4543834001779883,0.2630656478909279,0.3463389506865537,0.18073257890202707,0.0634417052746235,0.5052986077189746,0.5322634962461682,0.3748268054436398,0.4793521943738241,0.2500396331618111,0.14936354557024845,0.2318223774339964,0.1708292622384123,0.5269503344732513,0.16919812672037002,0.5428403744220669,0.2180629069208343,0.3804706861614388,0.2446885971886836,0.6339341467930621,0.1331556738293465,0.5475528016631867,0.45221229556605835,0.3809603450928822,0.3232619475958445,0.19738387499236848,0.5035695385177358,0.1178587982232126,0.4407532537743786,0.25792839751622015,0.2818565705762579,0.2017678219752091,0.4831780442643553,0.25132087501702177,0.4191138113682121,0.2343493921358664,0.4001096114396948,0.5504111402326872,0.3444824013299764
TCGA-AO-A0J9,0.3306496026609905,0.3739210996913505,0.3550307594210574,0.3545646990880524,0.266885364674397,0.4795486834059535,0.11407768884056164,0.18854131374436867,0.08078866279189842,0.551425598773894,0.4979394247350711,0.24097636866116706,0.3214131691406934,0.483210606601441,0.10836326089958158,0.045656986650335005,0.1238496098655968,0.18269284524534826,0.0463186113463568,0.2774169261308663,0.5092539774112659,0.2013039165238002,0.1207937794735345,0.2477972960863468,0.0661777699700211,0.18895879689283052,0.22507593147820654,0.215759965298437,0.4061873528328608,0.3160336610120891,0.34433097919595956,0.16160803242262203,0.39324595083380165,0.2926243503093652,0.1278738261903989,0.2048647703821946,0.3391314784330121,0.2901951334274395,0.1957393599583501,0.22025623601043803,0.3662892104467798,0.3528607258990805,0.5858464609043604,0.4462272750393046,0.3109259192334471,0.3641189447090598,0.3373834177594387,0.56938681832523,0.4756389932189862,0.22620685414878686,0.29371629142209055,0.5696724756438292,0.33381422884663636,0.29377388031297147,0.2722132286794235,0.0769894670724155,0.2960400080773459,0.23305004464608203,0.18400463871751985,0.3107003665278121,0.42394890916989375,0.5008726575287614,0.1816865420636668,0.3445829378488279,0.0718076211498968,0.24119235221023375,0.22482859886515874,0.22632831470666834,0.0893010099878248,0.3840305996763256,0.1361946569529474,0.2243264686870905,0.1595184471544135,0.11737049336480755,0.20005872607074565,0.1073536502552786,0.4927547044273166,0.0624290080371003,0.16928700555356713,0.101247976017191,0.470021334430828,0.16408577302150196,0.3391238693675212,0.27975376309319866,0.19455414925158807,0.2330224848868466,0.09745219059725146,0.4660474719962746,0.11267011302592207,0.5545946482531261,0.15115889324048504,0.4827947659295466,0.3611879585109209,0.4234651647671487,0.1935211036358169,0.1734221602862855,0.0894141278140727,0.3990556670547326,0.4820227388096101,0.6515373093661762
TCGA-A8-A08X,0.3102909649611629,0.2405962244949952,0.5255340797252375,0.3522545891508643,0.6276464609086532,0.7448356689936859,0.10532201675162581,0.1410876176323329,0.11077700136487166,0.580908004098501,0.2963706306456379,0.3418247085404762,0.4628909599502612,0.07682763342670493,0.0732497608304899,0.0896418637761981,0.22717563149233108,0.4740109607687634,0.0874537326326762,0.2985148877861532,0.1569801036749817,0.18266320778501652,0.3459208981049417,0.2898086278711555,0.4332481796907803,0.22508229583977168,0.22891608518500714,0.2056934675173956,0.180270746378959,0.2511152586224316,0.3786899109595012,0.1377558998702118,0.3982475670498863,0.09389240583720979,0.22926812549529896,0.2581485653014402,0.32849106904895264,0.3436914044481349,0.3408828008633939,0.2432329745569877,0.343977157046016,0.41837325635080364,0.7138873927783654,0.2277577738143584,0.0742348969787304,0.4099411936821841,0.1654581951097993,0.7805857472052606,0.6312765378744291,0.274495337226724,0.32027127949684897,0.5810482928794687,0.30083628336768514,0.3663952436711402,0.2128964454580334,0.10799242241264304,0.3178295575840206,0.23282313315294517,0.21685299625808596,0.416423008222859,0.3484707210761626,0.4243957320253975,0.25022961220284085,0.1902682812884575,0.0555774864333001,0.09705240109203904,0.21459224934909746,0.3201957607318336,0.362730955347199,0.33346730728009283,0.2703713295837671,0.0867056869897616,0.2208113020990467,0.0625412316111512,0.1299463608929106,0.13567171515834842,0.5886975603929692,0.2165073161724443,0.0701576918523338,0.20761845277086785,0.464386626545738,0.2123135554358166,0.4271328108460648,0.450791682623637,0.2979379581591183,0.282113734332086,0.1332076849338007,0.1791289817764793,0.10200498477909356,0.5396684960839255,0.16162251977298372,0.5368498133153095,0.1293519878611272,0.3054684717154906,0.2278910302497905,0.4018528755722201,0.1237703246293776,0.1865026924276211,0.5959824595389358,0.2494493037109226
TCGA-B6-A0WW,0.2679549142250305,0.1767591210657272,0.4171464972625252,0.3473866491299793,0.22686903011982237,0.431390868311103,0.10933774089750875,0.2483115413682227,0.08765213680149717,0.4880472120375344,0.3318595438594661,0.23754817307152337,0.2367004070793326,0.09863727105375769,0.10035183380862071,0.05709152452922685,0.21231904029074852,0.1799448047942273,0.0630945573589771,0.3037560493443444,0.6101488800140289,0.16275283524207318,0.278598344656315,0.3645664855448246,0.0901464223968171,0.20849065947793413,0.22394752431981518,0.16151886334019935,0.6929027370669921,0.27424999709928544,0.32947606639072186,0.16145048909670592,0.316174646589956,0.10634057162026973,0.1741879177022562,0.2527120295314352,0.4204718372885244,0.5305340871452875,0.4515214979755942,0.2393582675649724,0.3547836369811148,0.2980015995719484,0.3526096711360333,0.21103719511987165,0.1306520161119754,0.3011719956786155,0.1628224421793183,0.3516167416782085,0.1832113946591614,0.19338597490862314,0.30381108880428737,0.3155804848804098,0.4094238794668076,0.3497968967950488,0.26232010381196297,0.09549583526430676,0.3114295546921807,0.2406138787675641,0.23347885642069843,0.346291190196675,0.3780605598017246,0.2828647357780602,0.1986519294737844,0.4568519679300052,0.10790753060500574,0.0997583731806597,0.20478126803906715,0.231009119718779,0.26944031354063636,0.26394852244628064,0.20696930242132094,0.09633404444463349,0.221468270771368,0.3574038907773754,0.20262922750554033,0.1462356242305611,0.4179279638525017,0.1928046046489129,0.2071409115575212,0.21562135034384325,0.4409218310440742,0.1248106376373548,0.3540165204036503,0.3184314192315957,0.28609017230520434,0.305665312237543,0.10641693346258867,0.4359943298555048,0.1052638191852464,0.4666870959912516,0.18918297566827108,0.19156871868301,0.2931615625111426,0.5334014375133883,0.1644147510556839,0.2362332142835581,0.1217986604538318,0.2854772179318772,0.4102975483050886,0.3288029174610966
TCGA-PE-A5DC,0.4541417045541412,0.3731142951279174,0.3892756667006044,0.1284790704495967,0.2714774206884206,0.6393159091464025,0.1483968455238067,0.1540631428122887,0.0491704866650943,0.5268887938215925,0.2908386479691353,0.27432777871840824,0.4869371380858896,0.08687702824998884,0.0793072585324363,0.07588968057873526,0.1046725627750317,0.1116454837603865,0.10738667219691969,0.1578818609735039,0.5331225742960172,0.1647901502219584,0.0586019624332727,0.3161458243713591,0.2835629814837015,0.1233214531027141,0.1405908281187568,0.1553025592471701,0.4588211964257803,0.23390240271827298,0.29274090826420096,0.2310237847852691,0.4311812407555656,0.10172168388910174,0.1797369667704931,0.156793394626591,0.4120730385824086,0.6569587954040836,0.4250550545129867,0.2633474864367758,0.5187865650918324,0.33999008156320293,0.0998645064296684,0.1163368092975133,0.1437463614313899,0.2897664526743299,0.3842192504417557,0.3031431079568318,0.3657533884772654,0.2094099979691691,0.4022470454241114,0.5026489215017096,0.35554724347071953,0.3389335515494389,0.2822746009781499,0.1564173409301986,0.29312660869509327,0.2251142752505279,0.2155184736145998,0.4244708001570778,0.4972668481201484,0.4310192286195307,0.20857217073095813,0.3548413344608785,0.08267555461944832,0.22004795330786542,0.1936034062955716,0.24152770192384604,0.1814303573700321,0.2739259578452351,0.22314509600083388,0.06555502710643835,0.239071620492769,0.306960026229913,0.22955834061699193,0.11663714941984374,0.4346933396858599,0.1751883230564086,0.1993272284580721,0.1517411818497203,0.533060930557173,0.5073401800399442,0.3156156746428799,0.2553341955425918,0.23687970580245224,0.19267368546865743,0.0927411763870711,0.6245108498604467,0.09825481442205235,0.5415806332626028,0.1656667709224063,0.3337515633616272,0.2973274732983462,0.7286302588829544,0.1020099715573684,0.3523369390885226,0.0755691190044923,0.3622219409840598,0.4380292034986002,0.4531856712292841
TCGA-AR-A5QQ,0.0473950823631551,0.3154359545810329,0.6187170248038486,0.108036452149026,0.1211209141776785,0.4600205329671739,0.09805025395841938,0.2335074579466186,0.0413468505893479,0.6856398223576168,0.5275572667532135,0.1754968029601574,0.4204199073278994,0.060702002271560994,0.1335958721698316,0.0248061025911663,0.2176404547155699,0.17633555114079982,0.2873522525628139,0.1327608929499122,0.6181603499164741,0.15437587791555057,0.3779556692523487,0.3174218223691572,0.3524217989408041,0.16716337995931788,0.25910641101877974,0.12194703860677808,0.1622262581650492,0.2312375407893064,0.1161441630705713,0.12172982973064761,0.2044649583768752,0.07501515489422675,0.1638030098945447,0.1318456151385723,0.26560865334164036,0.2880323716662247,0.5771355746872839,0.1248786537155375,0.4002007011023268,0.1692092495986931,0.39829346812710287,0.2013029082237732,0.2077754772631157,0.3888773152016369,0.3742199326163212,0.5665970164590459,0.5566431123566916,0.1320334723221267,0.2795819109184614,0.668040241595858,0.25467574373107726,0.1607213578880356,0.1954862390429066,0.08422561816766412,0.2744574353686657,0.2639556154246216,0.115447719784645,0.3811719334876613,0.41152434801305277,0.470433070595071,0.5166266285029752,0.313313105061112,0.0510324809553744,0.20323920577213792,0.1862604496096941,0.2172365892088226,0.1143922463135524,0.26976847443050894,0.0967912754367163,0.08111780929408813,0.1133671048570894,0.1419982687511139,0.1193196312583564,0.14609185994642146,0.6067509670141829,0.0254678305713617,0.33439754685881373,0.1296959957439029,0.8480452812726114,0.20790509724365172,0.2410096884964942,0.2147073488484588,0.2237013223336371,0.1713434163310304,0.11350057279166303,0.57382787737408,0.4701940061149876,0.7980587571666375,0.1397892999030581,0.6175817339063763,0.2678086786525973,0.3917740899918011,0.1546125095772614,0.2221492285294629,0.0635451321425599,0.4484041556958772,0.6084191726893942,0.6375112137376523
TCGA-D8-A1JH,0.0865410006992585,0.2170924432386852,0.4292937015320036,0.1095830022124564,0.1226997549943862,0.5356211912091684,0.0431047973403985,0.1849746140699387,0.0672217020470352,0.6528758058293053,0.6363803179826415,0.1780090530975042,0.2643134379793264,0.1237914378718675,0.0686689803302888,0.02991388965072973,0.15366707309383018,0.0952252164583091,0.2484773635594897,0.1346613752716524,0.5259307003669078,0.16258023447161066,0.19752675970515152,0.23879732248226876,0.2709290131315003,0.21303149040010805,0.2958555824112402,0.1950582027886727,0.4377888831558534,0.2354114001120596,0.2120733121738156,0.12926447554358783,0.32958341432361293,0.0499253482968179,0.18305490545130496,0.19660636043739643,0.26999939107274135,0.3277696975628243,0.1492580743968575,0.2697691515569733,0.2733109201011006,0.22887298687046148,0.3764164166509342,0.178625602596898,0.3926658523733957,0.3190753258795767,0.3779007955354437,0.6376272119445225,0.3520893211274361,0.1570618100405088,0.1934749637982694,0.604062256965209,0.2515367745415083,0.27447064661106696,0.32235381183174283,0.10322467064978862,0.24462832144748362,0.1082766840677429,0.19904896055403454,0.5434430554651579,0.3253169933681644,0.6035321837127325,0.1309699864500897,0.2341842669747883,0.0931827048258757,0.18817539068843334,0.19700899262019525,0.1222480051825863,0.3272958646791397,0.35330633935347033,0.0981768499366977,0.06121830680708776,0.2837082122427536,0.104858306819303,0.1614353324148139,0.0773866130072229,0.5682307927369803,0.0914439548517352,0.14975182858832356,0.0729852959743368,0.4364044200629621,0.1629582035619446,0.33289179045094774,0.2177809009447689,0.2793059739242025,0.15617500455243175,0.1466918491456794,0.197261603828886,0.0584610470746201,0.4889172056600552,0.14203037077440542,0.4001890273639423,0.2379756360665845,0.5210864070651059,0.1566279215525714,0.24776886317833177,0.1590256349901647,0.4609203969023617,0.5758654284709392,0.6615637351862382
