Case_ID,hsa-mir-370,hsa-mir-323a,hsa-mir-382,hsa-mir-513c,hsa-mir-551a,hsa-mir-1185-2,hsa-mir-4733,hsa-mir-658,hsa-mir-125b-2,hsa-mir-152,hsa-mir-548l,hsa-mir-190b,hsa-mir-1305,hsa-mir-377,hsa-mir-1260b,hsa-mir-935,hsa-mir-665,hsa-mir-541,hsa-mir-154,hsa-mir-654,hsa-mir-455,hsa-mir-134,hsa-mir-5090,hsa-mir-431,hsa-mir-95,hsa-mir-655,hsa-mir-99a,hsa-mir-199b,hsa-mir-561,hsa-mir-299,hsa-mir-3150a,hsa-mir-5193,hsa-mir-495,hsa-mir-1237,hsa-mir-214,hsa-mir-409,hsa-mir-380,hsa-mir-337,hsa-mir-3140,hsa-mir-659,hsa-mir-379,hsa-mir-216b,hsa-mir-3667,hsa-mir-506,hsa-mir-4423,hsa-mir-1185-1,hsa-mir-127,hsa-mir-489,hsa-mir-5699,hsa-mir-493,hsa-mir-4707,hsa-mir-5001,hsa-mir-125b-1,hsa-mir-92b,hsa-mir-133b,hsa-mir-1294,hsa-mir-410,hsa-mir-3662,hsa-mir-4424,hsa-mir-612,hsa-mir-485,hsa-mir-873,hsa-mir-137,hsa-mir-369,hsa-mir-487b,hsa-mir-494,hsa-mir-1911,hsa-mir-1269a,hsa-mir-577,hsa-mir-466,hsa-mir-889,hsa-mir-1245a,hsa-mir-539,hsa-mir-4524a,hsa-mir-758,hsa-mir-345,hsa-mir-487a,hsa-mir-3144,hsa-mir-4685,hsa-mir-615,hsa-mir-4449,hsa-mir-4742,hsa-mir-224,hsa-mir-4691,hsa-mir-584,hsa-mir-1295a,hsa-mir-143,hsa-mir-3143,hsa-mir-4454,hsa-mir-3622a,hsa-mir-4802,hsa-mir-4521,hsa-mir-3943,hsa-mir-543,hsa-mir-641,hsa-mir-432,hsa-mir-411,hsa-mir-548y,hsa-mir-3117,hsa-let-7c
TCGA-GU-AATP,0.428200470068486,0.1995344098452372,0.4982696155262668,0.11983868747655702,0.1951593153889396,0.11458105306654233,0.3318726253036674,0.6614097292645491,0.4630714913696809,0.6406281149973243,0.41582722073135364,0.3657852372317388,0.17075817111698377,0.2920880963162712,0.2071736291674959,0.0944064299225294,0.185510996004799,0.0964933584514647,0.3693149752446461,0.2680850337575103,0.6960927666871739,0.4774539785397979,0.5933324930923606,0.20619667506019,0.23908060904713707,0.2829998971783755,0.447665242637359,0.7368579924897802,0.18992115078433794,0.3826812345961513,0.34779885321768894,0.4769890155145099,0.309945174625327,0.4328995318971953,0.5442313172304857,0.4107545465360465,0.1525622102152181,0.3610984546547252,0.4481612668571231,0.5030977939043162,0.4460840489190728,0.07023540513360269,0.18306570406688544,0.09334662270409756,0.3608319345622906,0.11733511189521229,0.528326071266166,0.14590847634258053,0.5231549393017054,0.3685639290066704,0.21250367166610132,0.4218559453851338,0.5160372112854407,0.3217977536130706,0.16452952699039156,0.2824033827148968,0.2100944555187742,0.2160384099227729,0.22020153344364554,0.25913090411472406,0.4221550382207771,0.1448456207201146,0.20712922725826174,0.4215022889940208,0.334709146779987,0.0929207124554877,0.1199821489982799,0.2830182925020678,0.27576580944159296,0.2598584283026267,0.3014176137283998,0.5102893730980603,0.3533867316244176,0.21428329020741863,0.3350732961041845,0.2816865410901701,0.1757428341564447,0.3494954275225695,0.3042840641929228,0.18667186434007754,0.24803556977670937,0.4976305265876343,0.5423587105461688,0.23895214588057773,0.459326524729985,0.2499965928990594,0.4644071440286663,0.5562452278189849,0.21419068062467111,0.22053191264272493,0.3024624692933665,0.1845886860231717,0.2021545590622331,0.2125698439492129,0.3160343804001511,0.2874048518605555,0.215865282187654,0.4316326770349203,0.17776721495210576,0.3909817716547736
TCGA-FD-A43P,0.3251303655556645,0.1385648585411063,0.4186857571182057,0.0743447626235093,0.2262689219725123,0.09715788729613083,0.260300664900573,0.2719148712716323,0.5528490617020463,0.534737701664018,0.34049667733387656,0.4002124381240365,0.2370424105189599,0.238912769832867,0.2062842881897096,0.10427577946663949,0.147600241936812,0.0424575342055516,0.4060632868556595,0.3250986902719275,0.6367723109953551,0.441248118292823,0.2866251735274964,0.2049698357487203,0.2416286391421742,0.279293162374595,0.5758102333590464,0.7005439799306452,0.2381258189012292,0.3522000022840223,0.33955499536482703,0.571911419227524,0.26370233919381,0.2733218319689164,0.4797610277974701,0.4311398994385275,0.0407570839179543,0.4079395759765676,0.39934442604567894,0.3165038908776098,0.4053503648752469,0.0411108033869244,0.6810518988631955,0.0974432696634781,0.1435058761460734,0.0601938098824008,0.4970491822399866,0.0927311935169825,0.9608003129681022,0.3664275385670991,0.2300632705956047,0.3237911041910391,0.5806320514306382,0.4261849649807412,0.0586731264220173,0.3644478247235874,0.2535553733104372,0.1718891184834162,0.18232663541518282,0.1315522569627196,0.3757360840321791,0.0639123966571692,0.0893519027658535,0.3423588423116664,0.2539299339392744,0.2116793070875007,0.3440030010892317,0.101794528953148,0.4187045164000087,0.1420837427442447,0.2644073981398702,0.1977727319531382,0.2887925794041405,0.2904266672754084,0.3330077270993224,0.5742667354474099,0.0848972893322797,0.1466280942487369,0.1793157527963581,0.3302711668719765,0.1353746574507381,0.3305751531486744,0.7578509259041615,0.1276442062412372,0.5921396076876283,0.2051073496922181,0.3230102066190594,0.2447505317029506,0.2649557839201853,0.19286296871680345,0.3516012133927452,0.0779528152707079,0.1234356602588133,0.1744009260738828,0.3097996092210444,0.2379519496049601,0.365841018423232,0.5618186893349101,0.15996689802374783,0.4869401188359615
TCGA-UY-A8OC,0.1848085163648992,0.1863324296303422,0.3720586366397882,0.10976673249234305,0.13370868102946049,0.11382027349668254,0.2756268520433971,0.2225568969960843,0.4231358782549455,0.4832061447956248,0.3298076321328942,0.2191605250851737,0.18018045375243624,0.1337167080555125,0.18778209801268864,0.0523206664417788,0.09919813242539142,0.0534772560039501,0.3594317282751842,0.3393765303688318,0.7387613473973713,0.3778386949543284,0.25510206772127453,0.2437706525097449,0.0849044527640188,0.2298831454884248,0.3772749005928718,0.5798131673046252,0.16619691953555876,0.3435410571171253,0.2875927531077486,0.4153098021515853,0.3378965440061974,0.25622526369536663,0.5483270307302524,0.3047066537287491,0.1500343754575842,0.4436349486730521,0.34822746896276974,0.255566780770553,0.389057205884723,0.07767704542196543,0.24002116474204233,0.07092372869674089,0.1807523828298834,0.0969840362930635,0.4183085134085941,0.1167992882311827,0.1817453290271654,0.3623874262161484,0.19605531069812726,0.3263125534329909,0.4363530404268636,0.2803374487448105,0.2159866465567561,0.4492265312424269,0.2882262297738203,0.2118743677869071,0.1762921028767081,0.2329644092666689,0.3095550857934686,0.3829242964791609,0.235225040607221,0.3631025400636388,0.3199032306094945,0.17397150514361,0.3097592808216492,0.656578008245894,0.2173871555930691,0.0989688830896667,0.2691528444156579,0.446945875527714,0.2079456159088337,0.19006949276110918,0.3267115796092611,0.1671624254031613,0.1728309148550721,0.1846849629926398,0.2258566023030612,0.1339208842462424,0.3901713094909188,0.1674470467360987,0.8603504245449201,0.21056792186718243,0.4373260593299813,0.1511105511115246,0.5889363412871598,0.3082747758646377,0.18107604998558152,0.1577260679616322,0.24681978943176885,0.0981852275800604,0.14801998311276457,0.3191195191285637,0.216968945997343,0.2734115798485269,0.3578512515929731,0.22953098542929104,0.2212424017933461,0.289703322073024
TCGA-KQ-A41N,0.3838567359971419,0.1817176054167747,0.4600846853011327,0.10458168708225996,0.3511374496136426,0.11551942109328771,0.3762554560544938,0.29460022164732413,0.4693917994644828,0.6002710331324639,0.37283975059430696,0.1313620138431725,0.15534497515335033,0.3116275586436492,0.17805110550939557,0.0623127662391737,0.0666213273386,0.2048432405870205,0.3652169472785374,0.3169566975929921,0.4312429249864896,0.5215252559455875,0.19414630368424,0.2839941829187645,0.0550176959099036,0.3310608942834376,0.4849128326603711,0.5988337254820917,0.14365393772522,0.2619854434665074,0.25228081560809196,0.39640387776642494,0.3965597854542055,0.26249593155482315,0.4532527018754809,0.4121044643121608,0.1844897653944562,0.4770771545204575,0.1945842290478579,0.3713666032762556,0.4463679588108913,0.07509731209345548,0.107363820663618,0.1125553760260042,0.1171267149105209,0.09497394767760663,0.5107608868248995,0.1619562733374262,0.122318252276494,0.3927522425234345,0.265742908885231,0.5024781200267471,0.505595788601572,0.3592784563042834,0.2655879736231275,0.22497924091655974,0.3825052944640792,0.1425956997552762,0.1142364739614522,0.24030498834589317,0.4126819997856585,0.0958745225547492,0.0403301667014819,0.3771438882900672,0.3722494499259239,0.2798860059777067,0.4465635174321358,0.5582862071879022,0.22825424783717108,0.2047130369387793,0.3919590551763859,0.4058784275118126,0.376438223075244,0.19480584854757382,0.3877256473993754,0.3688925792722836,0.0704290561640791,0.3653236271801568,0.30255218239783277,0.3192878795550495,0.20402381377569512,0.2776755284355252,0.4313670347970549,0.1914781477512594,0.5161104419913003,0.12202237679259756,0.5382674468953099,0.2760681873628788,0.17701566932001703,0.1784298865653745,0.506584010209741,0.0636235770679591,0.2578191106047309,0.304634191045248,0.3281230412499828,0.3651068979645324,0.3379584014409642,0.2025360510370732,0.17728635566700002,0.3832734001891585
TCGA-ZF-AA56,0.3486588606469653,0.3190590477678965,0.4193344395880978,0.16450960190786937,0.27363875738905635,0.12814808939341094,0.30768334430047545,0.260535309268546,0.5230488888499003,0.5861898551616771,0.4274322749201487,0.2949257354189952,0.2055568454107225,0.3097648994706214,0.22832311131253447,0.0761181232569654,0.1495740159966147,0.0778007743552468,0.4323522992356744,0.4171112616523316,0.8655475664930141,0.4857717265769267,0.25192799820575035,0.2933561709002302,0.5748444202157889,0.2925254052106736,0.4531796409762703,0.6192219656498539,0.2975285933029346,0.2108089924179237,0.97811974983806,0.5814825533890818,0.4029394241386982,0.27634966510395537,0.5264191034244997,0.3727313732992055,0.0746848056207654,0.5017636475522382,0.45769620961114355,0.3606987841684697,0.4010551864585701,0.08418747874889679,0.31755829596060225,0.1273645174445741,0.35530260543934256,0.11634926324019658,0.4744801927605804,0.18115176622954876,0.3394824143673088,0.3268733668225727,0.3952906189455525,0.3606493237842047,0.5624339838349115,0.4688176860663822,0.107514832288102,0.359341508646294,0.3162393265372599,0.2953368256454453,0.2577582385901511,0.24278511473814007,0.284379450472883,0.117115467110129,0.3500961219915469,0.3777340162732461,0.3599233722207973,0.2268020149092518,0.3233132128847805,0.5897873370543444,0.2228047936686677,0.1439837477988999,0.3036724575845825,0.2471090409398349,0.3139161561431312,0.30125160186493516,0.3624083982115583,0.4747904249060434,0.1917925221122315,0.4555609339676889,0.5571186902317107,0.472715815546271,0.3058265721645893,0.2436084210941075,0.7650958647364421,0.2438013820101908,0.5324546483679866,0.1695401887065381,0.4815839353422784,0.4054747316540447,0.23050725415693205,0.28158950706157865,0.7943066736840504,0.1428436555422847,0.14312806050660148,0.3477821249088905,0.6417415802556278,0.3717868564594533,0.3230809510038451,0.2990275537387002,0.2278325101094694,0.3269177412925699
TCGA-GV-A3QH,0.3234348926073885,0.2223857743095302,0.4007787854827525,0.1062379792608352,0.5538242268264486,0.1359011826287367,0.3584215535532976,0.45967578927906116,0.2333950950232466,0.5903901494941337,0.5415581513821953,0.2299921123148869,0.2531256599961901,0.3634665318085268,0.5069204991663038,0.2216104141878384,0.15889220529481798,0.12095565714939052,0.2885196020095803,0.4138746617591753,0.7844356902806171,0.433272383761106,0.3955286883925349,0.298035307524517,0.3499302823862952,0.1788365268005567,0.2613051807969404,0.4647754389808256,0.4463385903183565,0.2446564938003342,0.3421555097086601,0.6609477410197894,0.2335203141064385,0.4597314213037022,0.3512007930791685,0.3185906959172824,0.1899626050986287,0.4153884517558772,0.6357430877077799,0.2203284050302913,0.4354784393020847,0.1198432554783534,0.1879754365680015,0.14622814302773204,0.2050685718242312,0.0860163984691366,0.4931134568211387,0.23129666493691048,0.8863479578403283,0.3427599462408474,0.4250057687581779,0.737319855366077,0.2759243869144366,0.3704070890820332,0.1963356613538336,0.5464467369170026,0.3334454841059547,0.3017660435418537,0.3492546815566552,0.31835685914447515,0.2226020358567282,0.4039010045134436,0.26451129873636836,0.3259441796864421,0.305492715103661,0.190561380371292,0.3213128442959043,0.4017612703370121,0.365346099173567,0.2632760701081891,0.3427732318577442,0.1985631198871241,0.285310738016246,0.33906673747731425,0.3690020796790736,0.980373940824311,0.1526269630967645,0.5214731608662343,0.4474475851592194,0.7027199802449402,0.4844959593111012,0.39934599307279406,0.7463275165344093,0.1824023920029866,0.8985247138250851,0.29674681891282406,0.6321829437863533,0.4725018678522605,1.0,0.3074186924537527,0.4851924381202869,0.6236518460662833,0.15500667171508953,0.1417038044399671,0.7321958784575042,0.3121667693547408,0.3214531370970542,0.8443628618289257,0.26971913211696047,0.2176091212047226
TCGA-DK-A6AV,0.3213624572582272,0.2783850253828574,0.4331728596426663,0.1151540677250969,0.1409440510797428,0.1528185048383737,0.2119299429401727,0.1492981191044263,0.4813046766424718,0.51393397478867,0.3844763199732996,0.3464081043088161,0.15680451657538008,0.4221279996204703,0.1852427982913687,0.0894053370538511,0.0689691110907801,0.1679690314534387,0.3817221562815638,0.3552343999264754,0.4806727859353093,0.513995167845428,0.23249852618692995,0.2955328703502199,0.4448657064682497,0.3500828816260745,0.4437758216006482,0.6219808474806316,0.1678878471854696,0.2934510730718635,0.5153456799193097,0.6807273910022242,0.4248058076257308,0.2459573666972737,0.568432282948849,0.4309213303348677,0.1283703263792581,0.4815595574025656,0.20144151799179,0.2831540969699187,0.4204867037899091,0.07205518838699271,0.3525770549991057,0.10834985106369541,0.31587502174252324,0.0508603632754818,0.4908010401349628,0.1436331728242946,0.2568234632862092,0.3646717430238732,0.1075015803457103,0.2016911095453585,0.5239677903383433,0.4419870822065792,0.1847994916331069,0.1702954018253906,0.2557193469345665,0.2993986651974766,0.2167940786585061,0.2195346514710252,0.3340822011877932,0.1449704282856805,0.17209017888598402,0.4431618029570804,0.332608577797182,0.356502765930612,0.0446068553421967,0.0439866668626955,0.0385852832278106,0.0663914185297662,0.3244534049901086,0.4743813708303807,0.4073753121382999,0.184120676611968,0.3289421768939025,0.4044373748560907,0.2800283702717662,0.37536462065762505,0.4806188609466931,0.1610425254976222,0.0632564666973467,0.1123287099376226,0.3639947473715026,0.3421239464654227,0.6136960671342216,0.1437456615484099,0.4994644028180763,0.26400364385370806,0.1263532207770221,0.1942695743357462,0.5211619074138977,0.2455236581357721,0.13896611015387925,0.3633439274199385,0.4947932980932569,0.3767327663791677,0.3769993873996545,0.21983167482984023,0.0619603747648551,0.3562849959505051
TCGA-UY-A9PE,0.3184832736423461,0.1274478169540813,0.4163017065188999,0.06566519527658567,0.14111527689474732,0.06979152554507304,0.2088993655139424,0.21470483695260734,0.5224179785084762,0.7258063704900186,0.3084435011478944,0.0869379288210512,0.1285777878113354,0.2457865392552127,0.12297026117350525,0.0912723667728043,0.0440912867021198,0.0432689839260423,0.2945189206733328,0.3395168730157264,0.3872148698789598,0.4577790587650396,0.1615385547666523,0.2176755118990622,0.1481141369241758,0.2520613351220777,0.5323788058289576,0.6187765643367742,0.1428912338233069,0.2403416975283008,0.21884394609333346,0.1708419310326889,0.2268873727587766,0.19068888806356413,0.5018534019176824,0.3094862911715475,0.1379601604476006,0.3934657692604883,0.21093147708483906,0.1940113589055859,0.42151093479336,0.0222065828129024,0.1566359631154836,0.050411547940526436,0.2016407155730981,0.08863331857152784,0.4838584585011763,0.12030745873424649,0.3158390696888699,0.3474711052806672,0.279555225714699,0.1887214517273008,0.550145309651741,0.4208563489510335,0.633829449378611,0.18094636903597036,0.2975301627816505,0.4098204162420502,0.11754101826734593,0.15368696291241105,0.2798809631118024,0.0345231864184369,0.0266912866166964,0.3229655426241603,0.2971093104525109,0.2073217236163754,0.2020444634451005,0.0522468999705833,0.11835651195673692,0.0424433927400244,0.2525916113159815,0.564861992582562,0.215653450387663,0.3367159734886373,0.3769263931882178,0.356400020226629,0.1818555053226722,0.1494304549679958,0.2911962423341855,0.0324551765856238,0.13348333880843086,0.1354830841199544,0.3704137503049326,0.0689488261711951,0.5716281007208734,0.0680631665780266,0.7393577862849803,0.23634198603283174,0.13760836952117228,0.1817771550651402,0.3577327295876482,0.08848567738602978,0.13054634015946492,0.1044783157619954,0.2276804205066223,0.2735777931538722,0.3599175680643127,0.16025021602143852,0.1611264364398491,0.4625090501083819
TCGA-4Z-AA7N,0.4259559000979845,0.2765408596259042,0.5197607219154521,0.09157452728343808,0.2410239084138115,0.1361149636904424,0.5331278488950945,0.3417205201353363,0.6504725498616621,0.6765190949903503,0.33228104123665736,0.26586559857796915,0.1900148390060275,0.396358708666815,0.14382355440770517,0.0634863461940161,0.15357008059847269,0.1124597328011441,0.4731271572876767,0.4017205270454932,0.4471347035413115,0.5214145364722866,0.24721162261535773,0.3490269199873442,0.3484455723129987,0.3871868700973352,0.6977054512125554,0.73548259931678,0.2035476524589302,0.427317605510872,0.1994054672296089,0.2633974994804357,0.464690416096326,0.1586307611392745,0.5552188727577053,0.4765163738565454,0.1440252424052778,0.5648914814643534,0.2805127504091041,0.5603083570633052,0.5373992154749815,0.0342372528194178,0.2796007638187777,0.06767410296801073,0.2193264943308921,0.1279435821616543,0.6154436323732501,0.12993727820092052,0.2159809442504667,0.4664657535311482,0.15741718454146722,0.4055317609715612,0.6745670892629965,0.3711936315632986,0.5696143524283915,0.2201789883712759,0.4398824520602513,0.0791646441639178,0.1165631989027167,0.22523188807650285,0.3996403799104913,0.1499631929934619,0.0755205512694009,0.5047487936611667,0.4535655534267661,0.2754798172117726,0.1398351206113378,0.1388327998791763,0.1947784532847472,0.0654375857824355,0.4652106329551811,0.4111290648470714,0.4015551611632292,0.12965424603201922,0.4315974809968873,0.2618643529957142,0.2295269524564467,0.3195775626877371,0.24215467993950854,0.20566494997735402,0.159127037695569,0.3521319443333324,0.2997815128936651,0.19584863142067646,0.4777923858498203,0.1419570269883999,0.6822051918186958,0.26176233493767564,0.16834032421153652,0.18144048461593548,0.161932210668262,0.206478141994748,0.12455071400126151,0.2223425987650774,0.1308293587495064,0.409925373285438,0.4509586162709273,0.1743489371475566,0.0610702019714977,0.6261782572217778
TCGA-YC-A9TC,0.3029685508291891,0.0718108309602924,0.3469467912171999,0.1681242670717751,0.2101102165908931,0.12375374396023643,0.3602264595823585,0.6704626512097045,0.409400630481711,0.5399840119664177,0.6988484727284708,0.3716317792278431,1.0,0.2254225594385007,0.2886968572052975,0.0959153786199168,0.18843840724631697,0.08117105444290568,0.3458051949701193,0.343168963790203,0.7546619787542259,0.4414293240152248,0.3767305986516098,0.1753200049086334,0.2557784785284578,0.2859979435819985,0.4519647325793584,0.5840478133898497,0.8181878390703508,0.4013779231677065,0.4065932183381644,0.6024931528620125,0.2438783269631403,0.29820698819809666,0.4647336486687008,0.2863425892700524,0.10391357329065215,0.4545014094588296,0.5744222456589707,0.5725066980895803,0.4239353931609021,0.1446297778411652,0.6434770461330543,0.13444471395127472,0.3313591820332128,0.13751914689323708,0.4292785062485292,0.2141189842391806,0.34689939525012037,0.3596720848896023,0.2937761588493297,0.7503245218577896,0.4341429937591585,0.6674480914764849,0.1354779309436863,0.46705059102168855,0.254869589122677,0.35559558053900164,0.2630653612923524,0.371956790875471,0.209761173923839,0.3682785233001909,0.34990436666322744,0.318259324770068,0.3259075521424054,0.1551378456156699,0.45428807155388445,0.7343609843100481,0.7335999964329747,0.24167933598534463,0.3154959861667862,0.1836490454994726,0.2832956788923476,0.3202930237788515,0.3260724546143685,0.4959083153995814,0.1084084369147179,0.4521599542148045,0.4140452138126386,1.0,0.4313885302873603,0.5044417513328973,0.2360309637361412,0.3285511559172627,0.0418919073907921,0.1542124889488602,0.5574812062878607,0.5312315615855767,0.3383316783399326,0.3285596333573565,0.39535119086966786,0.2957874093388069,0.3194769800442562,0.23545927316788118,0.3627367785381286,0.2215075106557323,0.3759534277781328,0.3679389425089834,0.1693229145166742,0.383298966648171
TCGA-BT-A2LA,0.2593507745379143,0.1577533588439023,0.2385502162020691,0.16007486375607713,0.79814544013271,0.12881783260436086,0.36964767212582506,0.3445827420608274,0.715122656261295,0.5500797756486355,0.3580648135090598,0.4139348705010515,0.2311094621736016,0.1105398605097892,0.1859253360287639,0.8155391521606263,0.14989281438761656,0.0879576079142878,0.2415181613034248,0.3093335473109034,0.660451915011913,0.3197193514398293,0.4097803668022363,0.1166497868580686,0.5135806625528567,0.1524544449752682,0.8836653781980408,0.8719020819275405,0.4591738445465161,0.1805338380011812,0.5331393792113236,0.49154718026930183,0.1460063479044578,0.27893608623246213,0.8790158517517566,0.1553541920957192,0.1053658769576611,0.292727833714248,0.3600426218412375,0.4233742919214292,0.3685533481940488,0.1717733992119306,0.4700815221443822,0.12551266901333435,0.9773434822251024,0.10591140390294944,0.3002404072429281,0.0749749210726516,0.3125185896603164,0.1601798642093131,0.3289153225871316,0.1052805192691604,0.7046081850034304,0.8869340230793679,0.1516827217508613,0.1629541644716517,0.2228166338829675,0.1413559722206492,0.2081346348494341,0.2923094989316446,0.1304922238131891,0.670843134401604,0.7144309662412609,0.2125868778377032,0.072680558080061,0.1056979974909207,0.44809909136755266,0.9663404699349276,0.5048073200992742,0.1909168385580395,0.2454497878498967,0.2420361620126309,0.1913151925943688,0.3073056465058124,0.3216937426819827,0.4913163981166708,0.1213753904967449,0.6595055537423483,0.41398085116084604,0.6261384146684412,0.3128075670985005,0.2754113203215078,0.4344034333446033,0.1032027511493787,0.2742548693614925,0.33877254701053,0.4913627577248256,0.363956506621005,0.2178909448251984,0.2598331304549646,0.3289677077899283,0.1159198067100965,0.1835551138037152,0.1728139084894734,0.7532514637209463,0.1403206265001308,0.2511246621963937,0.2950861211635478,0.329828118560561,0.7813979312403667
TCGA-E7-A678,0.12120677610344849,0.0382631980947762,0.0268435809549983,0.11318751743912596,0.15112664423694577,0.1113376027729839,0.3868888808172188,0.3856081955296914,0.1499830500741066,0.1761460416507778,0.3451584873608442,0.37136166024742406,0.38125439399470223,0.09259051488557958,0.19224950580359626,0.12232331841644241,0.13754241722198496,0.05920452686052299,0.0476266010014946,0.0714174696454745,0.3269963082572131,0.125550409582055,0.22830314833885346,0.0083789148528927,0.1833774091701591,0.0542687405893363,0.0794512684613261,0.0862033559918821,0.2513011466101218,0.0942927308446953,0.3374300259663486,0.45525204054638835,0.0589230396451988,0.2532478807693227,0.07279377701925126,0.0114780719255584,0.06646817274370281,0.1961647421752652,0.29587164258999127,0.3191898642177424,0.0819947015831231,0.0505797411901326,0.2448317861485817,0.0985616275757746,0.33429945266568273,0.08933092341031151,0.0839233164932147,0.13711831042428055,0.1003214487781222,0.0311732596626757,0.1516279197617041,0.1602058938964448,0.2282865860996598,0.0737186174048595,0.0721871455858109,0.22709742292915322,0.0166080051295744,0.1169523511228955,0.1815087759159729,0.32505694278899033,0.1076005909162359,0.1459471141223912,0.2131421291503525,0.12284623575092483,0.11592513466889295,0.08494666548251746,0.3226106236657623,0.40972679896192477,0.21164639449638822,0.3223000492712099,0.08689285712495357,0.1735716913075378,0.1668909213820358,0.32375097834633104,0.0624260852751997,0.1904861243881615,0.0806793863087268,0.3750530670508435,0.2206170548989631,0.0739228743932235,0.2728783244717895,0.682102095242215,0.216234868241537,0.2811300201452568,0.4442444907995211,0.1804374238725272,0.1410182657349008,0.30028402740513793,0.24656349442641265,0.31042376799981747,0.25921091738062085,0.2817955499733307,0.1790955319141036,0.118846803952538,0.19451494224262655,0.0680831737835373,0.1369555003930436,0.2501442722525568,0.15003206141360179,0.0972592419992628
TCGA-FD-A3NA,0.4003192083534423,0.2369540884524271,0.537282643496544,0.1459103543076183,0.1768785663919462,0.1237539364231571,0.35241874869242973,0.2455281399331323,0.3972420117013777,0.665489596897821,0.4917430530827434,0.1209618904587051,0.1242211104676671,0.33037303955496,0.605011157267087,0.1358637273940798,0.0613468190992118,0.0825300545725771,0.3557442826271204,0.4597580258355997,0.8305439341036593,0.5674766854659149,0.1191294976142321,0.2811042630062327,0.244984441487783,0.2961324752100729,0.451477820683225,0.6859465865615486,0.1330681095950248,0.4303051973734607,0.3327121635199999,0.4394841983794975,0.3259565499493573,0.2646787195593778,0.5165948463686959,0.4785665180849778,0.2173615507979154,0.4669301528404681,0.4634242161150285,0.122693435931126,0.5363607494096249,0.07576339928941216,0.1827873946627648,0.0405001682791294,0.4078863607809455,0.1465017087801197,0.6005617182153299,0.0696932785739775,0.6212647826395913,0.4107648641041587,0.7348166638167334,0.6632102908829712,0.4164515071481145,0.4753376839971052,0.1685643029478984,0.3917713383302735,0.3386333632636135,0.2313551524766823,0.1051922046978583,0.3129573813692355,0.4270528730300635,0.33199965213394256,0.2114570093949937,0.4394550020148798,0.3649963660420441,0.2180466894428501,0.0733581795010783,0.2687072357184604,0.0634554063811817,0.19574890452948235,0.3890239565994579,0.4050911510217787,0.3739929391106627,0.5430468278761517,0.4107260351319997,0.5456688534668164,0.2503879231952503,0.49773920539568506,0.5151631883443195,0.2810379846218098,0.244862291278628,0.3235593867427448,0.6742535691633482,0.095932586290886,0.8640676043863855,0.0928035916743757,0.6392985061066172,0.5956820342386844,0.5325197527805463,0.28170727779688964,0.3779615862267725,0.0585864051161199,0.1715201735063625,0.3613391586547707,0.2182915022653859,0.3351121914191407,0.4940299519787808,0.49335081251010426,0.2106748963451003,0.3513174727255017
TCGA-E7-A541,0.3160532942053258,0.2037022319846586,0.3685155676849493,0.0534223589291855,0.1212647411167793,0.09140317391549833,0.35132575312349024,0.330209184975288,0.4026685604873974,0.4180040623498357,0.4033391640839792,0.202659867051454,0.13252806309850762,0.1883751273762715,0.17528572907321327,0.05535739168795,0.1525420018575532,0.06801927607552112,0.3032260289729988,0.2632066950241334,0.4924557548369744,0.3598685999792591,0.2112374726795582,0.2382849263230585,0.3495760528863866,0.2072734488640779,0.3760487707245783,0.5072579309143881,0.1276192308274072,0.2516801911182602,0.4474624064566475,0.2272696188195244,0.3984167239286997,0.1368727975333409,0.2942750048960696,0.3740138356062549,0.10965964109767969,0.4200186093265626,0.1713144678897725,0.5783382628738856,0.3922823729928576,0.0295412348752184,0.2614886717596274,0.0718138946416413,0.8068558759493301,0.1124900916735394,0.4385672434597053,0.0666344060990985,0.1523826756039787,0.3095856369556594,0.1695523922023785,0.2433438019167762,0.4473967310737391,0.4840288709070274,0.1626561082675361,0.2852315653191119,0.2402746442597828,0.1266791137801815,0.22549048063947796,0.7396471446000139,0.307398184085751,0.12653586578477907,0.1666532164532182,0.2625703932693145,0.2564643316343978,0.1292234039752796,0.037935574370999,0.6366371383633558,0.1070681258143154,0.2106356808767364,0.2900953541636855,0.1864770903866594,0.2971386080116827,0.0854173983304746,0.3283160542033829,0.4368347161600227,0.1804946828433832,0.463434637331362,0.128851988620311,0.1665671493612164,0.7074070618419416,0.4201790991475799,0.7461617795520804,0.0917220576193491,0.6675346361349402,0.21003731298719897,0.4321005655344296,0.2956649725357439,0.1052897319254485,0.1999615880969329,0.139721416739996,0.1038839615540477,0.12875181139208394,0.2944986711034701,0.1128846650103132,0.271974872656017,0.3185197451723376,0.274355036538933,0.0977244216257355,0.3117400919053951
